"Title","URL handle","Description","Vendor","Product category","Type","Tags","Published on online store","Status","SKU","Barcode","Option1 name","Option1 value","Option1 Linked To","Option2 name","Option2 value","Option2 Linked To","Option3 name","Option3 value","Option3 Linked To","Price","Compare-at price","Cost per item","Charge tax","Tax code","Unit price total measure","Unit price total measure unit","Unit price base measure","Unit price base measure unit","Inventory tracker","Inventory quantity","Continue selling when out of stock","Weight value (grams)","Weight unit for display","Requires shipping","Fulfillment service","Product image URL","Image position","Image alt text","Variant image URL","Gift card","SEO title","SEO description","Color (product.metafields.shopify.color-pattern)","Google Shopping / Google product category","Google Shopping / Gender","Google Shopping / Age group","Google Shopping / Manufacturer part number (MPN)","Google Shopping / Ad group name","Google Shopping / Ads labels","Google Shopping / Condition","Google Shopping / Custom product","Google Shopping / Custom label 0","Google Shopping / Custom label 1","Google Shopping / Custom label 2","Google Shopping / Custom label 3","Google Shopping / Custom label 4","Metafield: custom.specifications [json]"
"Mq14000 Si Silent Inverter Generator 9800 Max Starting Watts","mq14000-si-silent-inverter-generator-9800-max-starting-watts","Mq14000 Si Silent Inverter Generator 9800 Max Starting Watts","AIpower Kuwait","Generator","Inverter Generator","Generator, Inverter Generator, Inverter","TRUE","Active","AIP-27","","Title","Default Title","","","","","","","","535","","","TRUE","","","","","","shopify","0","DENY","92000","g","TRUE","manual","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01766647458.jpeg","1","Mq14000 Si Silent Inverter Generator 9800 Max Starting Watts","","FALSE","Mq14000 Si Silent Inverter Generator 9800 Max Starting Watts","MQ14000-SI Silent Inverter Generator 9800 Max Starting WattsRated Watts :- 9000W Max Starting Watts :- 9800W Volts :- 230V Phase, Frequency :- Single, 50Hz/60Hz Starting Method :- Electrical Horse Power (HP) :- 20.0 HP Fuel Tank Capacity :- 32L Engine Oil Capacity :- 1.1L Noise Level :- 72.7dBA @ 75% Socket :- 1 X 13A,","","","","","","Inverter Generator","Generator","New","FALSE","","","","","","{""rated_watts"":""9000W"",""max_starting_watts"":""9800W"",""volts"":""230V"",""phase_frequency"":""Single"",""starting_method"":""Electrical"",""horse_power_hp"":""20.0 HP"",""fuel_tank_capacity"":""32L"",""engine_oil_capacity"":""1.1L"",""noise_level"":""72.7dBA @ 75%"",""socket"":""1 X 13A, 1 X 32A, 1 X 40A"",""net_weight"":""92KG"",""dimension"":""910mm X 675mm X 810mm"",""digital_display"":""3-in-1 Smart Digital Meter"",""fuel_type"":""Inverter""}"
"","mq14000-si-silent-inverter-generator-9800-max-starting-watts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_11766647458.jpeg","2","Mq14000 Si Silent Inverter Generator 9800 Max Starting Watts","","","","","","","","","","","","","","","","","","",""
"","mq14000-si-silent-inverter-generator-9800-max-starting-watts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_21766647459.jpeg","3","Mq14000 Si Silent Inverter Generator 9800 Max Starting Watts","","","","","","","","","","","","","","","","","","",""
"","mq14000-si-silent-inverter-generator-9800-max-starting-watts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_31766647459.jpeg","4","Mq14000 Si Silent Inverter Generator 9800 Max Starting Watts","","","","","","","","","","","","","","","","","","",""
"Mq15800 Oi Remote Control Inverter Generator 9800 Max Starting Watts","mq15800-oi-remote-control-inverter-generator-9800-max-starting-watts","Mq15800 Oi Remote Control Inverter Generator 9800 Max Starting Watts","AIpower Kuwait","Generator","Inverter Generator","Generator, Inverter Generator, Inverter","TRUE","Active","AIP-30","","Title","Default Title","","","","","","","","375","","","TRUE","","","","","","shopify","0","DENY","74000","g","TRUE","manual","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01766647430.jpg","1","Mq15800 Oi Remote Control Inverter Generator 9800 Max Starting Watts","","FALSE","Mq15800 Oi Remote Control Inverter Generator 9800 Max Starting Watts","MQ15800-OI Remote Control Inverter Generator 9800 Max Starting WattsRated Watts :- 9000W Max Starting Watts :- 9800W Volts :- 230V/400V Phase, Frequency :- Three, 50Hz/60Hz Starting Method :- Electrical Horse Power (HP) :- 20.0 HP Fuel Tank Capacity :- 28L Engine Oil Capacity :- 1.1L Noise Level :- 82.9dBA @ 75% Socket","","","","","","Inverter Generator","Generator","New","FALSE","","","","","","{""rated_watts"":""9000W"",""max_starting_watts"":""9800W"",""volts"":""230V/400V"",""phase_frequency"":""Three"",""starting_method"":""Electrical"",""horse_power_hp"":""20.0 HP"",""fuel_tank_capacity"":""28L"",""engine_oil_capacity"":""1.1L"",""noise_level"":""82.9dBA @ 75%"",""socket"":""1 X 13A, 1 X 32A, 1 X 50A"",""net_weight"":""74KG"",""dimension"":""735mm X 538mm X 643mm"",""digital_display"":""3-in-1 Smart Digital Meter"",""fuel_type"":""Inverter""}"
"","mq15800-oi-remote-control-inverter-generator-9800-max-starting-watts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_11766647431.jpg","2","Mq15800 Oi Remote Control Inverter Generator 9800 Max Starting Watts","","","","","","","","","","","","","","","","","","",""
"","mq15800-oi-remote-control-inverter-generator-9800-max-starting-watts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_21766647431.jpg","3","Mq15800 Oi Remote Control Inverter Generator 9800 Max Starting Watts","","","","","","","","","","","","","","","","","","",""
"Mq10000i Diesel Inverter Generator 6500 Max Starting Watts","mq10000i-diesel-inverter-generator-6500-max-starting-watts","Mq10000i Diesel Inverter Generator 6500 Max Starting Watts","AIpower Kuwait","Generator","Inverter Generator","Generator, Inverter Generator, Inverter","TRUE","Active","MQ10000i","","Title","Default Title","","","","","","","","390","","","TRUE","","","","","","shopify","0","DENY","167000","g","TRUE","manual","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01766647405.jpeg","1","Mq10000i Diesel Inverter Generator 6500 Max Starting Watts","","FALSE","Mq10000i Diesel Inverter Generator 6500 Max Starting Watts","LimitedMQ10000i Diesel Inverter Generator 6500 Max Starting WattsRated Watts :- 6000W Model Number :- MQ10000i Max Starting Watts :- 6500W Volts :- 230V Phase, Frequency :- Single, 50Hz/60Hz Starting Method :- Electrical Horse Power (HP) :- 11.0 HP Fuel Tank Capacity :- 25L Engine Oil Capacity :- 1.65L Noise Level :- 7","","","","","MQ10000i","Inverter Generator","Generator","New","FALSE","","","","","","{""model_number"":""MQ10000i"",""rated_watts"":""6000W"",""max_starting_watts"":""6500W"",""volts"":""230V"",""phase_frequency"":""Single"",""starting_method"":""Electrical"",""horse_power_hp"":""11.0 HP"",""fuel_tank_capacity"":""25L"",""engine_oil_capacity"":""1.65L"",""noise_level"":""77dBA @ 75%"",""socket"":""1 X 13A, 1 X 32A,"",""net_weight"":""167KG"",""dimension"":""780mm X 615mm X 810mm"",""digital_display"":""3-in-1 Smart Digital Meter"",""fuel_type"":""Inverter""}"
"","mq10000i-diesel-inverter-generator-6500-max-starting-watts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_11766647406.jpeg","2","Mq10000i Diesel Inverter Generator 6500 Max Starting Watts","","","","","","","","","","","","","","","","","","",""
"","mq10000i-diesel-inverter-generator-6500-max-starting-watts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_21766647406.jpeg","3","Mq10000i Diesel Inverter Generator 6500 Max Starting Watts","","","","","","","","","","","","","","","","","","",""
"","mq10000i-diesel-inverter-generator-6500-max-starting-watts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_31766647406.jpeg","4","Mq10000i Diesel Inverter Generator 6500 Max Starting Watts","","","","","","","","","","","","","","","","","","",""
"","mq10000i-diesel-inverter-generator-6500-max-starting-watts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_41766647407.jpeg","5","Mq10000i Diesel Inverter Generator 6500 Max Starting Watts","","","","","","","","","","","","","","","","","","",""
"Mq13000i Diesel Inverter Generator 8500 Max Starting Watts","mq13000i-diesel-inverter-generator-8500-max-starting-watts","Mq13000i Diesel Inverter Generator 8500 Max Starting Watts","AIpower Kuwait","Generator","Inverter Generator","Generator, Inverter Generator, Inverter","TRUE","Active","AIP-36","","Title","Default Title","","","","","","","","540","","","TRUE","","","","","","shopify","0","DENY","180000","g","TRUE","manual","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_31766647385.jpeg","1","Mq13000i Diesel Inverter Generator 8500 Max Starting Watts","","FALSE","Mq13000i Diesel Inverter Generator 8500 Max Starting Watts","MQ13000i Diesel Inverter Generator 8500 Max Starting WattsRated Watts :- 8000W Max Starting Watts :- 8500W Volts :- 230V/400V Phase, Frequency :- Three, 50Hz/60Hz Starting Method :- Electrical Horse Power (HP) :- 13.0 HP Fuel Tank Capacity :- 25L Engine Oil Capacity :- 2.1L Noise Level :- 77dBA @ 75% Socket :- 1 X 40A,","","","","","","Inverter Generator","Generator","New","FALSE","","","","","","{""rated_watts"":""8000W"",""max_starting_watts"":""8500W"",""volts"":""230V/400V"",""phase_frequency"":""Three"",""starting_method"":""Electrical"",""horse_power_hp"":""13.0 HP"",""fuel_tank_capacity"":""25L"",""engine_oil_capacity"":""2.1L"",""noise_level"":""77dBA @ 75%"",""socket"":""1 X 40A, 1 X 16A,"",""net_weight"":""180KG"",""dimension"":""780mm X 615mm X 810mm"",""digital_display"":""3-in-1 Smart Digital Meter"",""fuel_type"":""Inverter""}"
"","mq13000i-diesel-inverter-generator-8500-max-starting-watts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01766647383.jpeg","2","Mq13000i Diesel Inverter Generator 8500 Max Starting Watts","","","","","","","","","","","","","","","","","","",""
"","mq13000i-diesel-inverter-generator-8500-max-starting-watts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_11766647384.jpeg","3","Mq13000i Diesel Inverter Generator 8500 Max Starting Watts","","","","","","","","","","","","","","","","","","",""
"","mq13000i-diesel-inverter-generator-8500-max-starting-watts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_21766647385.jpeg","4","Mq13000i Diesel Inverter Generator 8500 Max Starting Watts","","","","","","","","","","","","","","","","","","",""
"","mq13000i-diesel-inverter-generator-8500-max-starting-watts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_41766647386.jpeg","5","Mq13000i Diesel Inverter Generator 8500 Max Starting Watts","","","","","","","","","","","","","","","","","","",""
"Aipower 13000w","aipower-13000w","AiPOWER 13000WThe AiPower IN13000CE Gasoline Generator delivers 7500 Rated Watts and 8000 Max Watts, engineered to handle heavy loads with rugged durability. Built for contractors, DIY enthusiasts, and homeowners, this powerhouse effortlessly runs lights, refrigerators, air conditioners, pumps, TVs, fans, and 3-4 power tools simultaneously—perfect for emergencies or demanding worksites. Warranty 6 months","AIpower Kuwait","Generator","Gasoline Generator","Generator, Gasoline Generator, Gasoline","TRUE","Active","AIP-63","","Title","Default Title","","","","","","","","225","","","TRUE","","","","","","shopify","0","DENY","","g","TRUE","manual","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767557653.jpg","1","Aipower 13000w","","FALSE","Aipower 13000w","AiPOWER 13000WThe AiPower IN13000CE Gasoline Generator delivers 7500 Rated Watts and 8000 Max Watts, engineered to handle heavy loads with rugged durability. Built for contractors, DIY enthusiasts, and homeowners, this powerhouse effortlessly runs lights, refrigerators, air conditioners, pumps, TVs, fans, and 3-4 power","","","","","","Gasoline Generator","Generator","New","FALSE","","","","","","{""fuel_type"":""Gasoline""}"
"","aipower-13000w","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767557659.jpg","2","Aipower 13000w","","","","","","","","","","","","","","","","","","",""
"","aipower-13000w","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767557665.jpg","3","Aipower 13000w","","","","","","","","","","","","","","","","","","",""
"","aipower-13000w","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767557692.jpg","4","Aipower 13000w","","","","","","","","","","","","","","","","","","",""
"Aipower Sua18000e 11 000w Gasoline Generator Home Backup","aipower-sua18000e-11-000w-gasoline-generator-home-backup","AiPower SUA18000E 11,000W Gasoline Generator | Home BackupAiPower SUA18000E Gasoline Generator – your ultimate solution for high-wattage commercial power and reliable home backup during emergencies. Delivering 11,000 peak watts and 10,000 running watts, this industrial-grade generator is engineered to sustain heavy-duty operations, from construction sites to emergency home use. Powered by a massive 679cc 24HP twin-cylinder engine, it ensures unmatched performance and durability for businesses and households alike.","AIpower Kuwait","Generator","Gasoline Generator","Generator, Gasoline Generator, Gasoline","TRUE","Active","AIP-66","","Title","Default Title","","","","","","","","600","","","TRUE","","","","","","shopify","0","DENY","","g","TRUE","manual","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767559481.jpg","1","Aipower Sua18000e 11 000w Gasoline Generator Home Backup","","FALSE","Aipower Sua18000e 11 000w Gasoline Generator Home Backup","AiPower SUA18000E 11,000W Gasoline Generator | Home BackupAiPower SUA18000E Gasoline Generator – your ultimate solution for high-wattage commercial power and reliable home backup during emergencies. Delivering 11,000 peak watts and 10,000 running watts, this industrial-grade generator is engineered to sustain heavy-dut","","","","","","Gasoline Generator","Generator","New","FALSE","","","","","","{""fuel_type"":""Gasoline""}"
"","aipower-sua18000e-11-000w-gasoline-generator-home-backup","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767559488.jpg","2","Aipower Sua18000e 11 000w Gasoline Generator Home Backup","","","","","","","","","","","","","","","","","","",""
"","aipower-sua18000e-11-000w-gasoline-generator-home-backup","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767559494.jpg","3","Aipower Sua18000e 11 000w Gasoline Generator Home Backup","","","","","","","","","","","","","","","","","","",""
"","aipower-sua18000e-11-000w-gasoline-generator-home-backup","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767559500.jpg","4","Aipower Sua18000e 11 000w Gasoline Generator Home Backup","","","","","","","","","","","","","","","","","","",""
"Aipower A1500di Ultra Quiet Inverter Generator %e2%80%93 Portable 1500w Power For Outdoor Adventures","aipower-a1500di-ultra-quiet-inverter-generator-–-portable-1500w-power-for-outdoor-adventures","AiPower A1500Di Ultra Quiet Inverter Generator – Portable 1500W Power for Outdoor AdventuresPower your adventures and protect your devices with the AiPower A1500Di Intelligent Quiet Inverter Generator—your ultimate portable energy solution. Delivering 1,500 starting watts and 1,200 running watts, this lightweight generator (only 12kg) combines robust performance with whisper-quiet operation, making it ideal for camping trips, outdoor concerts, RV excursions, tailgating parties, and racetrack events. Warranty 6 months","AIpower Kuwait","Generator","Inverter Generator","Generator, Inverter Generator, Inverter","TRUE","Active","AIP-69","","Title","Default Title","","","","","","","","95","","","TRUE","","","","","","shopify","0","DENY","","g","TRUE","manual","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767559803.jpg","1","Aipower A1500di Ultra Quiet Inverter Generator %e2%80%93 Portable 1500w Power For Outdoor Adventures","","FALSE","Aipower A1500di Ultra Quiet Inverter Generator %e2%80%93 Portable 1500w Power For Outdoor Adventures","AiPower A1500Di Ultra Quiet Inverter Generator – Portable 1500W Power for Outdoor AdventuresPower your adventures and protect your devices with the AiPower A1500Di Intelligent Quiet Inverter Generator—your ultimate portable energy solution. Delivering 1,500 starting watts and 1,200 running watts, this lightweight gener","","","","","","Inverter Generator","Generator","New","FALSE","","","","","","{""fuel_type"":""Inverter""}"
